,air_temp_set_1,air_temp_set_2,dew_point_temperature_set_1d,relative_humidity_set_1,solar_radiation_set_1
2018-01-08 01:30:00+00:00,10.47,10.535,6.970000000000001,79.15,0.16
2018-01-08 02:00:00+00:00,10.43,10.51,6.72,78.015,0.11
2018-01-08 02:30:00+00:00,10.21,10.254999999999999,6.91,80.185,0.075
2018-01-08 03:00:00+00:00,9.99,10.065000000000001,6.925,81.45,0.045000000000000005
2018-01-08 03:30:00+00:00,10.115,10.24,7.155,82.05000000000001,0.03
2018-01-08 04:00:00+00:00,10.13,10.184999999999999,7.140000000000001,81.9,0.034999999999999996
2018-01-08 04:30:00+00:00,10.07,10.11,7.2,82.55,0.01
2018-01-08 05:00:00+00:00,9.925,9.99,7.1850000000000005,83.25,0.025
2018-01-08 05:30:00+00:00,10.690000000000001,11.035,6.16,73.825,0.005
2018-01-08 06:00:00+00:00,9.940000000000001,9.975000000000001,7.145,82.94999999999999,0.025
2018-01-08 06:30:00+00:00,10.0,10.12,7.085,82.30000000000001,0.02
2018-01-08 07:00:00+00:00,9.71,9.715,7.195,84.5,0.08
2018-01-08 07:30:00+00:00,9.865,9.925,7.425000000000001,84.94999999999999,0.03
2018-01-08 08:00:00+00:00,10.254999999999999,10.265,7.39,82.6,0.02
2018-01-08 08:30:00+00:00,10.280000000000001,10.335,7.18,81.30000000000001,0.06
2018-01-08 09:00:00+00:00,10.05,10.135,7.57,84.75,0.09
2018-01-08 09:30:00+00:00,9.629999999999999,9.675,7.645,87.6,0.085
2018-01-08 10:00:00+00:00,9.885,10.170000000000002,7.805,87.05000000000001,0.09
2018-01-08 10:30:00+00:00,10.145,10.445,7.455,83.55,0.06
2018-01-08 11:00:00+00:00,9.93,10.135000000000002,7.949999999999999,87.65,0.02
2018-01-08 11:30:00+00:00,10.235,10.435,8.375,88.35,0.015
2018-01-08 12:00:00+00:00,9.795,9.79,8.175,89.80000000000001,0.015
2018-01-08 12:30:00+00:00,9.295,9.190000000000001,8.190000000000001,92.9,0.02
2018-01-08 13:00:00+00:00,9.32,9.32,8.325,93.6,0.025
2018-01-08 13:30:00+00:00,9.475,9.440000000000001,8.495000000000001,93.7,0.09000000000000001
2018-01-08 14:00:00+00:00,9.219999999999999,9.165,8.3,94.05000000000001,0.125
2018-01-08 14:30:00+00:00,9.094999999999999,9.015,8.23,94.4,0.115
2018-01-08 15:00:00+00:00,9.96,10.05,9.135000000000002,94.65,0.11000000000000001
2018-01-08 15:30:00+00:00,10.725000000000001,10.774999999999999,9.895,94.65,0.735
2018-01-08 16:00:00+00:00,10.935,10.965,10.08,94.5,4.005
2018-01-08 16:30:00+00:00,11.175,11.309999999999999,10.21,93.85,11.615
2018-01-08 17:00:00+00:00,11.67,11.985,10.51,92.7,20.825000000000003
2018-01-08 17:30:00+00:00,11.870000000000001,12.115,10.59,91.95,21.825000000000003
2018-01-08 18:00:00+00:00,11.905000000000001,12.0,10.72,92.55000000000001,28.72
2018-01-08 18:30:00+00:00,12.035,12.07,10.925,93.0,31.405
2018-01-08 19:00:00+00:00,12.165,12.155000000000001,11.035,92.9,31.085
2018-01-08 19:30:00+00:00,12.265,12.245000000000001,11.129999999999999,92.85,29.095
2018-01-08 20:00:00+00:00,12.649999999999999,12.649999999999999,11.52,92.9,33.269999999999996
2018-01-08 20:30:00+00:00,12.725,12.71,11.629999999999999,93.1,34.045
2018-01-08 21:00:00+00:00,12.850000000000001,12.879999999999999,11.7,92.8,37.614999999999995
2018-01-08 21:30:00+00:00,12.875,12.879999999999999,11.7,92.65,31.165
2018-01-08 22:00:00+00:00,12.95,12.945,11.79,92.75,32.015
2018-01-08 22:30:00+00:00,12.925,12.91,11.780000000000001,92.85,25.05
2018-01-08 23:00:00+00:00,13.21,13.24,12.004999999999999,92.5,54.2
2018-01-08 23:30:00+00:00,13.34,13.375,11.98,91.55,34.655
2018-01-09 00:00:00+00:00,13.274999999999999,13.335,12.004999999999999,92.1,19.195
2018-01-09 00:30:00+00:00,13.344999999999999,13.485,12.024999999999999,91.8,9.434999999999999
2018-01-09 01:00:00+00:00,13.315000000000001,13.434999999999999,11.975000000000001,91.7,1.1749999999999998
2018-01-09 01:30:00+00:00,13.325,13.46,11.905000000000001,91.2,0.20500000000000002
2018-01-09 02:00:00+00:00,13.21,13.364999999999998,11.8,91.25,0.2
2018-01-09 02:30:00+00:00,13.02,13.145,11.715,91.85,0.2
2018-01-09 03:00:00+00:00,13.075,13.275,11.75,91.75,0.2
2018-01-09 03:30:00+00:00,13.365,13.57,11.934999999999999,91.15,0.2
2018-01-09 04:00:00+00:00,13.555,13.72,11.915,89.9,0.2
2018-01-09 04:30:00+00:00,13.399999999999999,13.58,11.795,90.1,0.2
2018-01-09 05:00:00+00:00,13.265,13.445,11.69,90.3,0.2
2018-01-09 05:30:00+00:00,13.51,13.614999999999998,11.915,90.15,0.2
2018-01-09 06:00:00+00:00,13.379999999999999,13.415,11.995000000000001,91.4,0.2
2018-01-09 06:30:00+00:00,13.52,13.585,12.260000000000002,92.15,0.2
2018-01-09 07:00:00+00:00,13.545,13.58,12.33,92.44999999999999,0.2
2018-01-09 07:30:00+00:00,13.475000000000001,13.465,12.34,92.9,0.2
2018-01-09 08:00:00+00:00,13.33,13.315000000000001,12.325,93.69999999999999,0.2
2018-01-09 08:30:00+00:00,13.504999999999999,13.629999999999999,12.5,93.7,0.2
2018-01-09 09:00:00+00:00,13.715,13.935,12.41,91.9,0.2
2018-01-09 09:30:00+00:00,13.73,13.93,12.219999999999999,90.7,0.2
2018-01-09 10:00:00+00:00,13.64,13.795,12.04,90.15,0.2
2018-01-09 10:30:00+00:00,13.190000000000001,13.33,11.61,90.25,0.2
2018-01-09 11:00:00+00:00,13.14,13.26,11.485,89.80000000000001,0.2
2018-01-09 11:30:00+00:00,13.48,13.58,11.695,89.05,0.2
2018-01-09 12:00:00+00:00,13.175,13.34,11.120000000000001,87.5,0.2
2018-01-09 12:30:00+00:00,13.565000000000001,13.79,11.015,84.69999999999999,0.2
2018-01-09 13:00:00+00:00,13.2,13.305,11.33,88.55,0.2
2018-01-09 13:30:00+00:00,12.719999999999999,12.775,11.3,91.15,0.2
2018-01-09 14:00:00+00:00,12.41,12.51,11.04,91.45,0.195
2018-01-09 14:30:00+00:00,12.61,12.795,10.785,88.75,0.185
2018-01-09 15:00:00+00:00,11.925,12.02,10.275,89.75,0.225
2018-01-09 15:30:00+00:00,12.239999999999998,12.350000000000001,10.370000000000001,88.45,3.325
2018-01-09 16:00:00+00:00,11.535,11.555,10.075,90.85,17.035
2018-01-09 16:30:00+00:00,11.315,11.325,10.245000000000001,93.2,27.27
2018-01-09 17:00:00+00:00,11.440000000000001,11.48,10.440000000000001,93.65,34.055
2018-01-09 17:30:00+00:00,11.715,11.719999999999999,10.705,93.6,50.495000000000005
2018-01-09 18:00:00+00:00,11.805,11.754999999999999,10.855,93.95,56.005
2018-01-09 18:30:00+00:00,11.95,11.9,11.045,94.25,95.7
2018-01-09 19:00:00+00:00,12.405,12.4,11.489999999999998,94.19999999999999,219.3
2018-01-09 19:30:00+00:00,12.985,12.855,11.685,91.9,238.79999999999998
2018-01-09 20:00:00+00:00,12.67,12.57,11.315,91.55000000000001,88.47
2018-01-09 20:30:00+00:00,12.184999999999999,12.08,10.774999999999999,91.2,51.485
2018-01-09 21:00:00+00:00,11.940000000000001,11.855,10.675,92.05,56.765
2018-01-09 21:30:00+00:00,12.195,12.1,10.51,89.55000000000001,82.46000000000001
2018-01-09 22:00:00+00:00,12.219999999999999,12.145,10.219999999999999,87.69999999999999,64.795
2018-01-09 22:30:00+00:00,11.85,11.765,9.955,88.3,53.135000000000005
2018-01-09 23:00:00+00:00,11.525,11.435,9.74,88.9,39.64
2018-01-09 23:30:00+00:00,11.29,11.21,9.33,87.85,40.265
2018-01-10 00:00:00+00:00,11.335,11.254999999999999,9.094999999999999,86.25,32.585
2018-01-10 00:30:00+00:00,11.18,11.1,8.995000000000001,86.55,17.16
2018-01-10 01:00:00+00:00,10.98,10.905000000000001,8.84,86.8,2.98
2018-01-10 01:30:00+00:00,10.73,10.68,8.81,88.05,0.2
2018-01-10 02:00:00+00:00,10.68,10.625,8.645,87.35,0.18
2018-01-10 02:30:00+00:00,10.49,10.46,8.205,85.9,0.17
2018-01-10 03:00:00+00:00,10.16,10.105,7.9399999999999995,86.25,0.16
2018-01-10 03:30:00+00:00,9.985,9.92,7.609999999999999,85.35,0.12
2018-01-10 04:00:00+00:00,9.84,9.795,7.375,84.8,0.09
2018-01-10 04:30:00+00:00,9.64,9.620000000000001,7.215,85.0,0.05
2018-01-10 05:00:00+00:00,9.14,9.184999999999999,6.79,85.4,0.03
2018-01-10 05:30:00+00:00,8.865,8.915,6.52,85.4,0.02
2018-01-10 06:00:00+00:00,8.620000000000001,8.675,6.24,85.15,0.0
2018-01-10 06:30:00+00:00,8.44,8.525,6.145,85.65,0.0
2018-01-10 07:00:00+00:00,8.55,8.57,5.984999999999999,84.1,0.0
2018-01-10 07:30:00+00:00,8.34,8.365,5.800000000000001,84.2,0.0
2018-01-10 08:00:00+00:00,8.34,8.41,5.4399999999999995,82.15,0.0
2018-01-10 08:30:00+00:00,8.355,8.41,5.175,80.6,0.0
2018-01-10 09:00:00+00:00,8.405000000000001,8.485,4.905,78.845,0.0
2018-01-10 09:30:00+00:00,8.31,8.42,4.7,78.22,0.0
2018-01-10 10:00:00+00:00,8.135,8.280000000000001,4.609999999999999,78.7,0.0
2018-01-10 10:30:00+00:00,7.86,7.945,4.605,80.11500000000001,0.0
2018-01-10 11:00:00+00:00,7.84,7.905,4.27,78.39500000000001,0.0
2018-01-10 11:30:00+00:00,7.880000000000001,7.93,4.225,77.92,0.0
2018-01-10 12:00:00+00:00,7.825,7.92,4.295,78.58,0.0
2018-01-10 12:30:00+00:00,7.779999999999999,7.904999999999999,4.48,79.86500000000001,0.0
2018-01-10 13:00:00+00:00,7.92,7.994999999999999,4.745,80.55,0.0
2018-01-10 13:30:00+00:00,7.95,7.98,4.9,81.25,0.0
2018-01-10 14:00:00+00:00,8.08,8.115,4.895,80.52,0.0
2018-01-10 14:30:00+00:00,8.364999999999998,8.37,4.915,79.125,0.0
2018-01-10 15:00:00+00:00,8.629999999999999,8.65,4.91,77.695,0.11
2018-01-10 15:30:00+00:00,8.969999999999999,9.01,4.52,73.91,3.1149999999999998
2018-01-10 16:00:00+00:00,8.905,8.885000000000002,4.8149999999999995,75.795,33.32
2018-01-10 16:30:00+00:00,9.075,9.025,5.36,77.78999999999999,56.82000000000001
2018-01-10 17:00:00+00:00,9.07,8.965,6.445,83.8,104.7
2018-01-10 17:30:00+00:00,9.285,9.185,7.03,85.94999999999999,134.95
2018-01-10 18:00:00+00:00,9.725,9.59,7.42,85.7,139.2
2018-01-10 18:30:00+00:00,9.934999999999999,9.805,7.625,85.7,105.5
2018-01-10 19:00:00+00:00,10.27,10.16,7.87,85.19999999999999,111.6
2018-01-10 19:30:00+00:00,10.36,10.235,8.085,85.95,81.15
2018-01-10 20:00:00+00:00,10.165,10.045,8.64,90.35,89.55000000000001
2018-01-10 20:30:00+00:00,10.205,9.985,9.030000000000001,92.5,114.9
2018-01-10 21:00:00+00:00,10.100000000000001,9.805,9.04,93.19999999999999,119.35
2018-01-10 21:30:00+00:00,10.125,9.879999999999999,9.115,93.5,93.35
2018-01-10 22:00:00+00:00,10.469999999999999,10.2,9.405000000000001,93.2,142.05
2018-01-10 22:30:00+00:00,10.745000000000001,10.545,9.63,92.9,89.94999999999999
2018-01-10 23:00:00+00:00,11.010000000000002,10.825,9.935,93.15,63.665
2018-01-10 23:30:00+00:00,11.129999999999999,10.98,10.085,93.35,39.785
2018-01-11 00:00:00+00:00,11.09,10.985,10.125,93.85,28.4
2018-01-11 00:30:00+00:00,10.965,10.865,10.065,94.25,19.185000000000002
2018-01-11 01:00:00+00:00,10.885,10.83,10.035,94.55,4.82
2018-01-11 01:30:00+00:00,10.83,10.805,10.0,94.7,0.44000000000000006
2018-01-11 02:00:00+00:00,10.844999999999999,10.785,10.035,94.8,0.2
2018-01-11 02:30:00+00:00,10.85,10.825,10.059999999999999,94.9,0.2
2018-01-11 03:00:00+00:00,10.7,10.7,9.915,94.95,0.2
2018-01-11 03:30:00+00:00,10.635,10.649999999999999,9.855,95.0,0.2
2018-01-11 04:00:00+00:00,10.65,10.57,9.870000000000001,95.0,0.2
2018-01-11 04:30:00+00:00,10.67,10.6,9.89,95.0,0.2
2018-01-11 05:00:00+00:00,10.715,10.685,9.935,95.0,0.2
2018-01-11 05:30:00+00:00,10.77,10.74,9.99,95.0,0.2
2018-01-11 06:00:00+00:00,10.795,10.76,10.015,95.0,0.2
2018-01-11 06:30:00+00:00,10.855,10.825,10.075,95.0,0.2
2018-01-11 07:00:00+00:00,10.88,10.87,10.11,95.05,0.2
2018-01-11 07:30:00+00:00,10.855,10.83,10.085,95.05,0.2
2018-01-11 08:00:00+00:00,10.675,10.655000000000001,9.915,95.1,0.2
2018-01-11 08:30:00+00:00,10.41,10.440000000000001,9.64,95.05,0.2
2018-01-11 09:00:00+00:00,10.425,10.395,9.645,95.0,0.2
2018-01-11 09:30:00+00:00,10.355,10.4,9.57,94.95,0.2
2018-01-11 10:00:00+00:00,10.5,10.595,9.7,94.85,0.2
2018-01-11 10:30:00+00:00,10.46,10.515,9.645,94.75,0.195
2018-01-11 11:00:00+00:00,10.07,10.315,9.215,94.5,0.185
2018-01-11 11:30:00+00:00,10.195,10.5,8.955,92.1,0.15500000000000003
2018-01-11 12:00:00+00:00,9.945,10.190000000000001,8.425,90.4,0.135
2018-01-11 12:30:00+00:00,9.685,10.0,8.285,91.1,0.1
2018-01-11 13:00:00+00:00,9.935,10.190000000000001,8.32,89.80000000000001,0.065
2018-01-11 13:30:00+00:00,10.08,10.18,8.42,89.55000000000001,0.08
2018-01-11 14:00:00+00:00,10.135000000000002,10.315000000000001,8.45,89.4,0.11499999999999999
2018-01-11 14:30:00+00:00,10.2,10.344999999999999,8.395,88.7,0.16
2018-01-11 15:00:00+00:00,10.245000000000001,10.36,8.28,87.75,0.395
2018-01-11 15:30:00+00:00,10.29,10.370000000000001,8.285,87.5,7.27
2018-01-11 16:00:00+00:00,10.43,10.415,8.36,87.15,43.665
2018-01-11 16:30:00+00:00,10.795,10.73,8.48,85.75,91.30000000000001
2018-01-11 17:00:00+00:00,10.92,10.81,8.79,86.85,87.6
2018-01-11 17:30:00+00:00,10.559999999999999,10.495000000000001,9.035,90.4,75.16
2018-01-11 18:00:00+00:00,11.24,11.085,8.975000000000001,86.1,175.25
2018-01-11 18:30:00+00:00,11.309999999999999,11.2,8.77,84.55,142.6
2018-01-11 19:00:00+00:00,11.41,11.25,8.76,83.95,162.65
2018-01-11 19:30:00+00:00,11.780000000000001,11.66,9.025,83.35,241.5
2018-01-11 20:00:00+00:00,12.629999999999999,12.325,9.495000000000001,81.4,351.20000000000005
2018-01-11 20:30:00+00:00,13.350000000000001,13.025,9.83,79.43,403.4
2018-01-11 21:00:00+00:00,13.18,12.965,9.515,78.64500000000001,272.3
2018-01-11 21:30:00+00:00,12.395,12.125,9.33,81.75,202.25
2018-01-11 22:00:00+00:00,12.850000000000001,12.58,9.469999999999999,80.125,330.6
2018-01-11 22:30:00+00:00,13.36,13.14,9.515,77.75,288.9
2018-01-11 23:00:00+00:00,13.445,13.19,9.475000000000001,77.1,242.85
2018-01-11 23:30:00+00:00,13.350000000000001,13.14,9.29,76.61,178.64999999999998
2018-01-12 00:00:00+00:00,12.809999999999999,12.67,9.25,79.125,70.19
2018-01-12 00:30:00+00:00,12.844999999999999,12.774999999999999,9.405,79.78,47.870000000000005
2018-01-12 01:00:00+00:00,12.355,12.425,9.530000000000001,83.05000000000001,11.59
2018-01-12 01:30:00+00:00,11.89,11.969999999999999,9.475,85.30000000000001,0.975
2018-01-12 02:00:00+00:00,12.004999999999999,11.94,9.719999999999999,86.05,0.11
2018-01-12 02:30:00+00:00,12.055,11.965,9.725,85.80000000000001,0.125
2018-01-12 03:00:00+00:00,11.754999999999999,11.77,9.58,86.65,0.11
2018-01-12 03:30:00+00:00,11.69,11.79,9.585,87.05,0.14
2018-01-12 04:00:00+00:00,11.52,11.57,9.705,88.75,0.09
2018-01-12 04:30:00+00:00,11.57,11.545,9.86,89.35,0.105
2018-01-12 05:00:00+00:00,11.39,11.41,9.870000000000001,90.5,0.14500000000000002
2018-01-12 05:30:00+00:00,11.195,11.115,9.905,91.85,0.095
2018-01-12 06:00:00+00:00,10.71,10.66,9.66,93.3,0.14500000000000002
2018-01-12 06:30:00+00:00,10.535,10.66,9.415,92.85,0.049999999999999996
2018-01-12 07:00:00+00:00,10.309999999999999,10.350000000000001,9.1,92.3,0.06
2018-01-12 07:30:00+00:00,10.59,10.815000000000001,8.955,89.75,0.005
2018-01-12 08:00:00+00:00,10.94,11.23,8.725000000000001,86.35,0.01
2018-01-12 08:30:00+00:00,10.585,10.775,8.51,87.15,0.005
2018-01-12 09:00:00+00:00,11.004999999999999,11.155,8.434999999999999,84.35,0.005
2018-01-12 09:30:00+00:00,10.835,10.915,8.24,84.15,0.01
2018-01-12 10:00:00+00:00,10.870000000000001,10.915,8.25,84.05,0.0
2018-01-12 10:30:00+00:00,11.015,11.08,8.52,84.75,0.0
2018-01-12 11:00:00+00:00,10.905000000000001,10.98,8.665,86.19999999999999,0.0
2018-01-12 11:30:00+00:00,10.645,10.745000000000001,8.605,87.35,0.0
2018-01-12 12:00:00+00:00,10.004999999999999,10.184999999999999,8.405,89.9,0.0
2018-01-12 12:30:00+00:00,10.215,10.3,8.57,89.65,0.0
2018-01-12 13:00:00+00:00,10.105,10.195,8.36,89.05,0.0
2018-01-12 13:30:00+00:00,9.53,9.535,8.145,91.15,0.0
2018-01-12 14:00:00+00:00,9.245000000000001,9.469999999999999,8.045,92.3,0.0
2018-01-12 14:30:00+00:00,9.345,9.48,8.055,91.75,0.0
2018-01-12 15:00:00+00:00,10.585,10.835,8.055,84.6,0.28500000000000003
2018-01-12 15:30:00+00:00,9.855,10.055,7.640000000000001,86.25,7.180000000000001
2018-01-12 16:00:00+00:00,10.91,11.145,7.695,80.75,52.34
2018-01-12 16:30:00+00:00,11.13,11.399999999999999,7.705,79.625,136.95
2018-01-12 17:00:00+00:00,10.895,11.219999999999999,7.945,82.25,209.3
2018-01-12 17:30:00+00:00,10.14,10.855,8.325,88.65,280.55
2018-01-12 18:00:00+00:00,12.57,12.825,8.27,75.295,344.6
2018-01-12 18:30:00+00:00,11.445,11.36,8.8,84.11500000000001,397.95
2018-01-12 19:00:00+00:00,11.184999999999999,11.055,9.335,88.5,441.8
2018-01-12 19:30:00+00:00,11.344999999999999,11.239999999999998,9.295,87.35,460.65
2018-01-12 20:00:00+00:00,12.235,11.92,9.545,83.80000000000001,471.79999999999995
2018-01-12 20:30:00+00:00,12.57,12.280000000000001,9.52,81.85,461.65
2018-01-12 21:00:00+00:00,12.825,12.58,9.725,81.6,455.04999999999995
2018-01-12 21:30:00+00:00,13.415,13.105,9.684999999999999,78.36500000000001,411.35
2018-01-12 22:00:00+00:00,14.825,14.405,8.295000000000002,65.19,396.5
2018-01-12 22:30:00+00:00,14.614999999999998,14.18,8.375,66.405,356.45
2018-01-12 23:00:00+00:00,14.145,13.695,8.375,68.465,295.65
2018-01-12 23:30:00+00:00,14.29,13.82,8.78,69.705,209.8
2018-01-13 00:00:00+00:00,13.809999999999999,13.555,8.955,72.765,124.85
2018-01-13 00:30:00+00:00,12.975000000000001,12.705,9.04,77.205,58.7
2018-01-13 01:00:00+00:00,12.415,12.385,9.105,80.42,13.024999999999999
2018-01-13 01:30:00+00:00,11.895,11.975,9.115,83.25,0.685
2018-01-13 02:00:00+00:00,11.875,12.030000000000001,9.004999999999999,82.75,0.095
2018-01-13 02:30:00+00:00,11.86,12.015,8.77,81.55,0.07
2018-01-13 03:00:00+00:00,11.36,11.48,8.795,84.4,0.05
2018-01-13 03:30:00+00:00,11.225000000000001,11.45,8.725,84.75,0.015
2018-01-13 04:00:00+00:00,11.655000000000001,11.98,8.27,79.935,0.0
2018-01-13 04:30:00+00:00,11.55,11.775,8.399999999999999,81.21,0.0
2018-01-13 05:00:00+00:00,11.795000000000002,11.965,8.059999999999999,78.1,0.0
2018-01-13 05:30:00+00:00,11.620000000000001,11.985,7.885,78.06,0.0
2018-01-13 06:00:00+00:00,11.535,11.8,8.02,79.225,0.005
2018-01-13 06:30:00+00:00,11.425,11.66,8.059999999999999,80.0,0.01
2018-01-13 07:00:00+00:00,11.045,11.305,7.915,81.22,0.0
2018-01-13 07:30:00+00:00,11.100000000000001,11.415,7.5600000000000005,79.005,0.0
2018-01-13 08:00:00+00:00,10.935,11.07,7.515000000000001,79.63,0.0
2018-01-13 08:30:00+00:00,11.475,11.77,6.275,70.75999999999999,0.0
2018-01-13 09:00:00+00:00,10.905000000000001,11.225,6.495,74.495,0.005
2018-01-13 09:30:00+00:00,10.68,10.94,6.17,73.91,0.0
2018-01-13 10:00:00+00:00,11.015,11.515,5.485,69.025,0.0
2018-01-13 10:30:00+00:00,11.535,12.085,4.87,63.99,0.0
2018-01-13 11:00:00+00:00,11.885,12.315000000000001,4.425,60.705,0.0
2018-01-13 11:30:00+00:00,12.370000000000001,12.555,3.92,56.629999999999995,0.0
2018-01-13 12:00:00+00:00,12.21,12.335,4.05,57.75,0.01
2018-01-13 12:30:00+00:00,12.14,12.28,4.265,58.879999999999995,0.015
2018-01-13 13:00:00+00:00,12.215,12.35,4.02,57.6,0.015
2018-01-13 13:30:00+00:00,12.25,12.379999999999999,3.985,57.33,0.01
2018-01-13 14:00:00+00:00,12.105,12.19,3.9450000000000003,57.730000000000004,0.02
2018-01-13 14:30:00+00:00,11.91,12.0,4.18,59.435,0.015
2018-01-13 15:00:00+00:00,11.745,11.845,4.595000000000001,61.825,0.7200000000000001
2018-01-13 15:30:00+00:00,11.91,12.02,4.5600000000000005,61.025000000000006,11.5
2018-01-13 16:00:00+00:00,12.12,12.21,4.37,59.394999999999996,66.78999999999999
2018-01-13 16:30:00+00:00,12.18,12.309999999999999,4.425000000000001,59.39,129.65
2018-01-13 17:00:00+00:00,12.629999999999999,12.774999999999999,4.15,56.58,177.05
2018-01-13 17:30:00+00:00,13.095,13.21,3.7199999999999998,53.260000000000005,244.1
2018-01-13 18:00:00+00:00,13.855,13.91,2.92,47.92,328.7
2018-01-13 18:30:00+00:00,14.34,14.245000000000001,3.15,47.2,404.2
2018-01-13 19:00:00+00:00,14.885,14.695,3.3449999999999998,46.2,437.29999999999995
2018-01-13 19:30:00+00:00,15.21,14.98,3.34,45.224999999999994,434.79999999999995
2018-01-13 20:00:00+00:00,15.86,15.559999999999999,3.6799999999999997,44.425,459.45
2018-01-13 20:30:00+00:00,16.06,15.71,3.725,44.01,507.15000000000003
2018-01-13 21:00:00+00:00,16.72,16.265,3.475,41.44,474.4
2018-01-13 21:30:00+00:00,16.28,15.875,3.135,41.635,427.04999999999995
2018-01-13 22:00:00+00:00,16.28,15.85,3.3049999999999997,42.12,405.04999999999995
2018-01-13 22:30:00+00:00,16.025,15.655000000000001,3.45,43.255,359.4
2018-01-13 23:00:00+00:00,15.469999999999999,15.105,4.015000000000001,46.675,293.20000000000005
2018-01-13 23:30:00+00:00,15.190000000000001,14.809999999999999,5.355,52.125,173.60000000000002
2018-01-14 00:00:00+00:00,14.34,13.945,5.945,57.31,143.4
2018-01-14 00:30:00+00:00,14.77,14.53,6.045,56.14,74.80499999999999
2018-01-14 01:00:00+00:00,13.83,13.82,7.175,64.44,12.075
2018-01-14 01:30:00+00:00,12.995000000000001,13.075,7.16,67.935,0.575
2018-01-14 02:00:00+00:00,13.055,13.135000000000002,7.0600000000000005,67.215,0.015
2018-01-14 02:30:00+00:00,13.004999999999999,13.125,6.995,67.13499999999999,0.05
2018-01-14 03:00:00+00:00,12.78,12.905,6.54,66.07499999999999,0.07
2018-01-14 03:30:00+00:00,12.129999999999999,12.375,6.98,71.00999999999999,0.07
2018-01-14 04:00:00+00:00,11.975,12.085,5.8149999999999995,66.255,0.045
2018-01-14 04:30:00+00:00,11.58,11.86,6.17,69.66999999999999,0.015
2018-01-14 05:00:00+00:00,11.515,11.645,6.395,71.07,0.02
2018-01-14 05:30:00+00:00,11.405000000000001,11.45,6.475,71.93,0.01
2018-01-14 06:00:00+00:00,10.71,10.91,6.27,74.275,0.005
2018-01-14 06:30:00+00:00,10.69,10.95,6.25,74.255,0.0
2018-01-14 07:00:00+00:00,10.77,11.1,6.03,72.78,0.0
2018-01-14 07:30:00+00:00,10.54,10.815,5.875,73.09,0.0
2018-01-14 08:00:00+00:00,9.530000000000001,9.745,6.109999999999999,79.46000000000001,0.0
2018-01-14 08:30:00+00:00,9.82,10.2,6.215,78.49000000000001,0.0
2018-01-14 09:00:00+00:00,9.61,10.05,6.324999999999999,80.195,0.0
2018-01-14 09:30:00+00:00,9.8,10.125,6.27,78.89500000000001,0.0
2018-01-14 10:00:00+00:00,9.76,10.024999999999999,6.265,79.08500000000001,0.0
2018-01-14 10:30:00+00:00,9.66,9.78,6.315,79.87,0.0
2018-01-14 11:00:00+00:00,9.31,9.43,6.135,80.75,0.0
2018-01-14 11:30:00+00:00,8.855,9.095,6.075,82.9,0.0
2018-01-14 12:00:00+00:00,9.04,9.190000000000001,5.890000000000001,80.87,0.0
